id	text_a	text_b	label
2618	卷饼真的不错！拌饭也还可以	None	1
7329	他妈的我要的黄瓜，葱哪里来的？黄瓜好吗？	None	0
7942	我不赶时间，肠多烤一会就好了，吃着就像稍微加热一下撒了点料～面条量有点少哇，别家的盒大一些，没什么汤汁都塞的满当当的，这就才半盒，还好点了5个肠。。。	None	0
7357	焗饭外送太失败了	None	0
4124	大差评，米饭是什么啊，是剩了3天的吗，餐饮行业这么坑，真没人性，直接扔了	None	0
1356	送餐特别快,态度也好,辛苦啦	None	1
4040	送过来都已经凉的不能在凉了，你是从冰箱里拿出来的？那麻烦热热可以么？再也不会订	None	0
5724	口味不错，但尖椒太辣了，腊肉太少了！	None	0
2	辣！很辣！很过瘾的辣！	None	1
5374	慢慢慢，快三个小时	None	0
4893	味道一般般,不过送餐速度很快	None	0
4667	满50送的霸王鸡条没给配送,致电百度外卖客服未果！请速解决	None	0
3582	还不错。值得推荐	None	1
7320	倆小时,电话永远打不通,你让我错过了我能吃饭的点还期望我给你什么评价？！绝不来第二次	None	0
7057	不得不说今天餐厅做菜的速度非常非常的慢	None	0
4462	两个半小时才送到，而且真的很难吃！特别咸！！这么难吃，居然还上过天天向上……真是坑爹！！！	None	0
3347	千万不要定粥，坑	None	1
2341	好评，送餐的小哥送的很快	None	1
5733	菜品不错，送的太慢，两个小时，菜都凉啦！	None	0
7714	感觉不太好吃，价格贵。但是百度外卖的送餐人员态度很好！	None	0
7134	套餐里没有给彩豆……	None	0
4763	每次叮嘱别放姜，回回都不当个事	None	0
5709	好吃但是速度太慢。。。。	None	0
960	小炒肉真心不是湖南小炒肉，坦白讲肉炒太老了，不推荐。鸭头不错	None	1
3731	回锅肉分量很足！很不错！	None	1
4093	汤还可以,粉一般,上次在店里吃就觉得好像不熟,这次外卖还没在店里好吃	None	0
7820	太慢了，再也不会订了	None	0
7166	原味鸡能不能差不多点订了六块、基本上都是一样的、上次订也是这样问题	None	0
4771	10点订的外卖,12点40送到,呵呵呵,这种外卖店还好意思送外卖我也是笑了,11点40打电话告诉我早出发了,12点10分打电话告诉我等等,12点45送到了你觉得我还要么？,电话服务是这样的,她说“你还要外卖么？不要我就挂电话了”,就这种服务态度,真不知道是怎么好意思做服务业的	None	0
3137	好吃，量很足哦，送餐速度也够快，送来还很烫那	None	1
1537	外卖小哥速度很快，态度好，东西也好吃，赞	None	1
1588	第一次使用百度外卖，感觉真方便，送餐速度很快，味道也很好！	None	1
6521	全撒了,超时,里面吃出蟑螂,怎么解决	None	0
2380	百度小哥太有礼貌了！约17:30送餐，敲家门的时候一分不差！绝对32个赞	None	1
4232	海鲜豆腐汤，全是豆腐，现在想起豆腐都害怕了	None	0
4609	鱼香肉丝不是那么正宗啊，味道好平淡。。。	None	0
3344	美女老板加新菜了→_→	None	1
7145	一个煎饼果子加上品牌价格就飙升好几倍	None	0
925	还不错,挺好,下次还点	None	1
1985	好吃！量很足！送餐准时！	None	1
5239	时间也太久了，还不是用餐高峰，足足等了两个小时。	None	0
887	很棒,包装很好	None	1
5582	送餐太慢，等了近两个小时！包装不错，味道需要改进，点的全蔬菜饼，蔬菜熟太过了	None	0
4652	不认路,没零钱,鸡块是腥的	None	0
7679	太糟糕了，大份的薯条只装了包装的不到一半。汉堡都像是儿童餐！	None	0
1238	不给筷子，咸菜难道要用手抓着吃……	None	1
6852	最差评,点了黑白百叶,却没有黑白叶,而白百叶也只有一片	None	0
5705	特别慢,建议大家早上订晚上的饭,这样大概能准时送达,服务态度极差	None	0
6158	点了海带丝没货,双拼饭超级难吃	None	0
2981	就是有点小	None	1
3155	没有在店里好吃	None	1
1683	还是不错的	None	1
5597	太过分了，没听说订餐还得要求一并送筷子的，没要求就没有。没筷子怎么吃啊，真服了，以后再也不定了，真过分！	None	0
741	天气不好，师傅辛苦了	None	1
908	超级美味！而且简直神速！	None	1
4239	反正等了两小时	None	0
70	东西好吃,送餐小哥给力	None	1
7367	凭良心说味道不错，也没有网友说的饼硬。就是以后少放点酱，一吃全挤出来了，锡纸包的不严汤漏了一袋子。然后快递打错电话，把9按成6了，还一直说打不通，这个得培训下吧？	None	0
2232	秒送！太快了！	None	1
7768	我的黑胡椒鸡排送餐员告诉我忘拿了被换成了,王老吉,心塞！！！,还有我感觉我的炸鸡块好像被吃了,有一块肉,一半被吃了的样子	None	0
1844	味道不错，很实惠	None	1
4238	两块腰子还没一块鱼豆腐大,太坑人了15块钱花的	None	0
2803	味道不错！	None	1
671	可乐撒了快一半了,谢谢	None	1
4977	配送速度很慢。	None	0
1159	速度非常快，味道也挺好，一直喜欢他家的皮蛋粥	None	1
2105	送花好快，没有凉，薯条有些过火，其他的好吃	None	1
7897	粉味道还可以，但是猪手居然是臭的，尼玛，臭的！皮还咬不动，能有点职业操守么	None	0
3983	很好吃，量很足	None	1
7606	没有那个肘子得好吃	None	0
7279	鱿鱼超级难吃	None	0
6530	100分钟才到...其他的就不多说了	None	0
7736	土匪猪肝不新鲜，其他菜也不好吃	None	0
4459	都没吃出什么味道，饿死啦。晚了1小时多。	None	0
6256	饼粘糊糊的,里面的还行	None	0
6758	可乐洒了不说，买的猪蹄倒着放，里面汤全洒出来了，他妈的	None	0
5028	忍无可忍，在中国电子大厦送这么久	None	0
6753	第一次买这家的饼，这家店的肘子卷饼不是一般的差，大还推荐哪，大家不要买了！已经注明要热的了，饼送到了都是凉的了，估计早做好了就等中午送吧，而且一股腐臭味，你们用的什么肉就知道了吧！里面的肉10块里有8块是大肥肉，泥马肘子里有大块的腐臭的肥肉吗？可以投诉吗，百度怎么准入了这家店，真是恶心到家了！	None	0
2415	老公说太好吃了	None	1
5681	菜不错，但是晚了半小时。刚刚到楼下我没有去取，她就确认送到了，想逃避半价，过分。	None	0
1380	配送速度很快，东西也好吃。	None	1
4135	突然发现自己定的是红烧牛肉，结果送的是梅菜扣肉，我还在想什么时候牛肉变这样了，自己太蠢Orz	None	0
6995	水平有限没问题，但不应该少给东西啊！俺单点的鸭肠呢？	None	0
2609	纯素的太难吃，太淡了，其它不错	None	1
4489	我一再声明留言不要肥肉烧肉！！！！第几次了？！差评！！！！	None	0
2089	不错不错，卷饼卷的很圆	None	1
3307	味道很浓郁，速度还行,就是有点油	None	1
4170	经常定，今天不一样了，还减量啦！定两份给一双筷子，以前可不是啊……	None	0
4110	排骨汤就一块排骨	None	0
949	味道不错。速度很快。包装也不错。有创意。	None	1
6698	订了6样东西，送过来3，下回不定了	None	0
1672	南瓜粥没我送！送的太慢了	None	1
603	骑士服务态度很好，速度很迅速！	None	1
2665	送餐还是很快的，师傅特别客气，非常好	None	1
4648	肘子卷饼根本没有肉的香味,不咸不淡不好吃,提前订的,等了2个多小时才到,我打了5个电话催,真是醉了	None	0
1445	挺实惠的，吃撑了	None	1
755	依旧那么好吃。	None	1
1447	赞，这次送的特快，小哥辛苦	None	1
3050	饭菜质量很好，服务好。送饭速度快。	None	1
2477	不错好吃，就是最后有点油	None	1
7864	太难吃了，吃得真搓火，感觉像山寨版的正一味，很难吃，很难吃，非常难吃。	None	0
584	饼的味道还不错，但是南瓜粥如果真是六块买的话我觉得不太值，活动满减还不错	None	1
95	味道不错，肉松的稍微油点，土豆丝卷还可以，加强送餐	None	1
6231	要我自己去取的，走了几百米，早知道这样还不如去食堂了，走路有困难才定的外卖	None	0
7105	太慢,太慢,太慢,不好吃	None	0
6595	不能加图...差评！反正红茶上已完全无奶盖，逗我？	None	0
1467	超级香，就是送到的时候稍稍有点凉了	None	1
833	好吃！送餐时间准！赞！	None	1
2806	味道还不错，比较实惠	None	1
4760	送餐时间挺快的。味道实在难以下咽。吃了两口就扔了。	None	0
7052	送了快两个小时，直接退掉，下次不会再点，打电话也没人接	None	0
3789	炸酱面有点坨了。。干煸豆角一如既往的好	None	1
1791	好吃挺快的	None	1
4184	粥还是很好喝的，但是青椒土豆片为什么只有小半餐盒？连正常就餐的一半都不到，难道是剩的吗！	None	0
5338	太慢了，一个多小时我都上班了才送过来	None	0
5665	要的梅菜扣肉给的猪蹄子,囧	None	0
1944	已经点了几次了，菜的味道超级正，油也很干净~非常好	None	1
5776	提前说了不要香菜和辣，结果送来都有！餐品一般，包装不错，实话说还没路边煎饼好吃，不太好，属于不会再定下一次类	None	0
905	很好，很满意，但是这次为什么没有送王老吉呢？昨天还送的	None	1
6288	扬州炒饭没第一次点的好吃,好像没放盐,小馒头很干也没给奶油	None	0
6657	菜做的很棒，可是送餐送的好慢啊	None	0
7046	对于不吃鸡皮和鸡骨头的人，这款真不适合	None	0
3988	在外面晚赶回来十分钟，送餐小哥还在等我态度也很好，以后肯定多来，点赞	None	1
7191	味道很好，就是送餐太慢了。	None	0
4005	卷饼两端面太厚了,盖饭米饭太软了,配送员明知道我在6层,要求我去4层取餐	None	0
693	羊肉串尤其好吃！！	None	1
6130	小油菜可以少一点，多一点别的菜	None	0
5768	天哪太慢了。真的要2个小时。肉多量大但是酱料太少味道有点淡。皮特别厚	None	0
3329	速度快態度好	None	1
2172	汤包还是挺好吃的,再次订了	None	1
2576	卖家超赞！一开始出了些差错，但卖家又送了一次，速度超快～卷儿里的肉好多～还有贴心的手套！推荐！	None	1
5178	粥还能吃，卷饼不好吃	None	0
3655	很快，不错。	None	1
6326	送餐速度不敢恭维	None	0
5237	东西不错，就是有点慢，老板服务态度还可以，送餐的就差点事儿了，还说我扣了他的东西，哎。。	None	0
7147	非常差，速度慢的可以，0分	None	0
955	送餐员非常负责，及时确认订单中特别叮嘱事项！很专业，很用心	None	1
4353	11点订的，13到的。袋子还是湿的，不知道谁的饮料洒了。	None	0
1600	送餐员太辛苦了！在这么冷的天气还能准时送到，点赞	None	1
5126	服务很好，套装明明是奶茶，为什么送来是豆浆…	None	0
7611	饭又少又硬，不好吃！	None	0
5826	系统显示快递已取货，但10分钟后打电话问快递员还在店内没取货，明显有欺骗性质！导致客户在门口等了很久！	None	0
1010	百度骑士冒雨前来，送餐及时，非常感谢	None	1
1099	今天第一次吃黄太吉的煎饼，不得不说，黄太吉的煎饼确实很好吃，让人回味无穷，你吃过一次就知道知道我说的了，而且店家很用心，服务很好的，下次还想吃！	None	1
6825	我笑了,等了俩小时餐还没来,打电话过去问又相互推诿,最后一天后再看餐已送达,什么玩意？就这诚信度还开店？以后再也不会吃了	None	0
5982	等了两个半小时，也是日了狗了	None	0
4465	俩小时才送到！！还全撒了！！！	None	0
5516	定的是超大杯拿铁，给的却是超大杯摩卡，什么情况要求更换，到现在还没回话	None	0
2510	我记得我是选择下午4点半送的，结果不知道为什么变成了1点多就送到了。鱼香肉丝盖饭好吃，皮蛋粥也好吃，赞赞	None	1
